datetime,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM_Average
2011-03-25 14:00:00,1,,,,13.0,-14.0,12.0,1026.0,15.0,NW,9.83,0.0,0.0,13.0
2011-03-25 15:00:00,1,,,,25.0,-13.0,14.0,1025.0,14.0,NE,4.02,0.0,0.0,25.0
2011-03-25 16:00:00,1,,,,18.0,-13.0,15.0,1025.0,13.0,NE,8.94,0.0,0.0,18.0
2011-03-25 17:00:00,1,,,,17.0,-13.0,15.0,1025.0,13.0,SE,3.13,0.0,0.0,17.0
2011-03-25 18:00:00,1,,,,22.0,-13.0,15.0,1025.0,13.0,SE,6.26,0.0,0.0,22.0
2011-03-25 19:00:00,1,,,,39.0,-12.0,19.0,1025.0,10.0,SE,10.28,0.0,0.0,39.0
2011-03-25 20:00:00,1,,,,21.0,-12.0,21.0,1026.0,9.0,SE,13.41,0.0,0.0,21.0
2011-03-25 21:00:00,1,,,,24.0,-11.0,26.0,1026.0,7.0,SE,15.2,0.0,0.0,24.0
2011-03-25 22:00:00,1,,,,37.0,-11.0,26.0,1026.0,7.0,SE,16.99,0.0,0.0,37.0
2011-03-25 23:00:00,1,,,,36.0,-11.0,26.0,1026.0,7.0,SE,18.78,0.0,0.0,36.0
2011-03-26 00:00:00,1,,,,46.0,-10.0,35.0,1026.0,4.0,cv,0.89,0.0,0.0,46.0
2011-03-26 01:00:00,1,,,,57.0,-10.0,32.0,1026.0,5.0,SE,1.79,0.0,0.0,57.0
2011-03-26 02:00:00,1,,,,66.0,-10.0,37.0,1026.0,3.0,cv,0.89,0.0,0.0,66.0
2011-03-26 03:00:00,1,,,,78.0,-9.0,47.0,1025.0,1.0,NE,1.79,0.0,0.0,78.0
2011-03-26 04:00:00,1,,,,76.0,-10.0,37.0,1025.0,3.0,SE,1.79,0.0,0.0,76.0
2011-03-26 05:00:00,1,,,,85.0,-9.0,43.0,1026.0,2.0,cv,0.89,0.0,0.0,85.0
2011-03-26 06:00:00,1,,,,126.0,-7.0,51.0,1026.0,2.0,SE,1.79,0.0,0.0,126.0
2011-03-26 07:00:00,1,,,,145.0,-8.0,47.0,1027.0,2.0,cv,0.89,0.0,0.0,145.0
2011-03-26 08:00:00,1,,,,178.0,-7.0,41.0,1027.0,5.0,SE,1.79,0.0,0.0,178.0
2011-03-26 09:00:00,1,,,,157.0,-8.0,33.0,1027.0,7.0,SE,3.58,0.0,0.0,157.0
2011-03-26 10:00:00,1,,,,130.0,-10.0,24.0,1027.0,9.0,cv,1.79,0.0,0.0,130.0
2011-03-26 11:00:00,1,,,,60.0,-12.0,18.0,1026.0,11.0,NW,3.13,0.0,0.0,60.0
2011-03-26 12:00:00,1,,,,38.0,-12.0,18.0,1026.0,11.0,NW,4.92,0.0,0.0,38.0
2011-03-26 13:00:00,1,,,,39.0,-11.0,17.0,1025.0,13.0,NE,3.13,0.0,0.0,39.0
2011-03-26 14:00:00,1,,,,36.0,-13.0,13.0,1024.0,15.0,NW,3.13,0.0,0.0,36.0
2011-03-26 15:00:00,1,,,,29.0,-12.0,14.0,1024.0,15.0,cv,1.79,0.0,0.0,29.0
2011-03-26 16:00:00,1,,,,23.0,-13.0,13.0,1024.0,15.0,cv,5.81,0.0,0.0,23.0
2011-03-26 17:00:00,1,,,,11.0,-13.0,13.0,1023.0,15.0,NW,4.02,0.0,0.0,11.0
2011-03-26 18:00:00,1,,,,12.0,-13.0,17.0,1024.0,11.0,NW,5.81,0.0,0.0,12.0
2011-03-26 19:00:00,1,,,,16.0,-13.0,16.0,1024.0,12.0,NW,8.94,0.0,0.0,16.0
2011-03-26 20:00:00,1,,,,12.0,-12.0,18.0,1025.0,11.0,NW,12.07,0.0,0.0,12.0
2011-03-26 21:00:00,1,,,,13.0,-14.0,19.0,1026.0,8.0,NW,16.99,0.0,0.0,13.0
2011-03-26 22:00:00,1,,,,11.0,-17.0,13.0,1027.0,10.0,NW,21.91,0.0,0.0,11.0
2011-03-26 23:00:00,1,,,,20.0,-17.0,13.0,1027.0,10.0,NW,27.72,0.0,0.0,20.0
2011-03-27 00:00:00,1,,,,6.0,-16.0,15.0,1027.0,9.0,NW,32.64,0.0,0.0,6.0
2011-03-27 01:00:00,1,,,,20.0,-16.0,15.0,1027.0,9.0,NW,38.45,0.0,0.0,20.0
2011-03-27 02:00:00,1,,,,13.0,-15.0,17.0,1026.0,8.0,NW,44.26,0.0,0.0,13.0
2011-03-27 03:00:00,1,,,,16.0,-15.0,17.0,1026.0,8.0,NW,49.18,0.0,0.0,16.0
2011-03-27 04:00:00,1,,,,12.0,-16.0,16.0,1026.0,8.0,NW,54.99,0.0,0.0,12.0
2011-03-27 05:00:00,1,,,,17.0,-16.0,17.0,1025.0,7.0,NW,60.8,0.0,0.0,17.0
2011-03-27 06:00:00,1,,,,27.0,-16.0,17.0,1026.0,7.0,NW,67.95,0.0,0.0,27.0
2011-03-27 07:00:00,1,,,,21.0,-16.0,16.0,1026.0,8.0,NW,72.87,0.0,0.0,21.0
2011-03-27 08:00:00,1,,,,20.0,-16.0,14.0,1026.0,10.0,NW,80.92,0.0,0.0,20.0
2011-03-27 09:00:00,1,,,,26.0,-15.0,13.0,1026.0,12.0,NW,88.97,0.0,0.0,26.0
2011-03-27 10:00:00,1,,,,27.0,-15.0,13.0,1026.0,11.0,NW,97.02,0.0,0.0,27.0
2011-03-27 11:00:00,1,,,,29.0,-15.0,12.0,1026.0,13.0,NW,104.17,0.0,0.0,29.0
2011-03-27 12:00:00,1,,,,25.0,-13.0,12.0,1024.0,16.0,NW,111.32,0.0,0.0,25.0
2011-03-27 13:00:00,1,,,,16.0,-14.0,11.0,1023.0,16.0,NW,117.13,0.0,0.0,16.0
2011-03-27 14:00:00,1,,,,23.0,-13.0,10.0,1022.0,18.0,cv,3.13,0.0,0.0,23.0
2011-03-27 15:00:00,1,,,,21.0,-14.0,10.0,1020.0,18.0,cv,6.26,0.0,0.0,21.0
2011-03-27 16:00:00,1,,,,13.0,-13.0,10.0,1020.0,18.0,SE,3.13,0.0,0.0,13.0
2011-03-27 17:00:00,1,,,,13.0,-13.0,12.0,1020.0,16.0,SE,4.92,0.0,0.0,13.0
2011-03-27 18:00:00,1,,,,17.0,-13.0,14.0,1020.0,14.0,SE,5.81,0.0,0.0,17.0
2011-03-27 19:00:00,1,,,,50.0,-14.0,13.0,1021.0,13.0,SE,7.6,0.0,0.0,50.0
2011-03-27 20:00:00,1,,,,22.0,-13.0,14.0,1022.0,14.0,SE,10.73,0.0,0.0,22.0
2011-03-27 21:00:00,1,,,,22.0,-12.0,21.0,1023.0,9.0,NW,3.13,0.0,0.0,22.0
2011-03-27 22:00:00,1,,,,69.0,-5.0,36.0,1024.0,9.0,SE,4.92,0.0,0.0,69.0
2011-03-27 23:00:00,1,,,,43.0,-8.0,31.0,1025.0,8.0,SE,9.84,0.0,0.0,43.0
2011-03-28 00:00:00,1,,,,40.0,-9.0,28.0,1025.0,8.0,SE,14.76,0.0,0.0,40.0
2011-03-28 01:00:00,1,,,,38.0,-9.0,30.0,1026.0,7.0,SE,18.78,0.0,0.0,38.0
2011-03-28 02:00:00,1,,,,37.0,-9.0,33.0,1026.0,6.0,SE,21.91,0.0,0.0,37.0
2011-03-28 03:00:00,1,,,,39.0,-10.0,32.0,1027.0,5.0,NE,1.79,0.0,0.0,39.0
2011-03-28 04:00:00,1,,,,45.0,-10.0,35.0,1027.0,4.0,NE,2.68,0.0,0.0,45.0
2011-03-28 05:00:00,1,,,,50.0,-9.0,43.0,1027.0,2.0,NW,1.79,0.0,0.0,50.0
2011-03-28 06:00:00,1,,,,44.0,-9.0,43.0,1028.0,2.0,NW,4.92,0.0,0.0,44.0
2011-03-28 07:00:00,1,,,,58.0,-8.0,44.0,1029.0,3.0,NW,6.71,0.0,0.0,58.0
2011-03-28 08:00:00,1,,,,48.0,-9.0,28.0,1029.0,8.0,NW,8.5,0.0,0.0,48.0
2011-03-28 09:00:00,1,,,,48.0,-9.0,25.0,1029.0,10.0,NW,10.29,0.0,0.0,48.0
2011-03-28 10:00:00,1,,,,39.0,-9.0,23.0,1030.0,11.0,NW,12.08,0.0,0.0,39.0
2011-03-28 11:00:00,1,,,,44.0,-9.0,23.0,1029.0,11.0,NW,13.87,0.0,0.0,44.0
2011-03-28 12:00:00,1,,,,36.0,-9.0,19.0,1028.0,14.0,SE,3.13,0.0,0.0,36.0
2011-03-28 13:00:00,1,,,,36.0,-10.0,17.0,1027.0,14.0,cv,1.79,0.0,0.0,36.0
2011-03-28 14:00:00,1,,,,38.0,-11.0,16.0,1026.0,14.0,cv,3.58,0.0,0.0,38.0
2011-03-28 15:00:00,1,,,,43.0,-10.0,16.0,1026.0,15.0,cv,5.37,0.0,0.0,43.0
2011-03-28 16:00:00,1,,,,35.0,-10.0,16.0,1025.0,15.0,cv,7.16,0.0,0.0,35.0
2011-03-28 17:00:00,1,,,,42.0,-11.0,16.0,1025.0,14.0,SE,1.79,0.0,0.0,42.0
2011-03-28 18:00:00,1,,,,51.0,-10.0,19.0,1025.0,13.0,SE,4.92,0.0,0.0,51.0
2011-03-28 19:00:00,1,,,,60.0,-9.0,22.0,1026.0,12.0,SE,8.05,0.0,0.0,60.0
2011-03-28 20:00:00,1,,,,65.0,-3.0,42.0,1027.0,9.0,SE,12.97,0.0,0.0,65.0
2011-03-28 21:00:00,1,,,,61.0,-3.0,45.0,1027.0,8.0,SE,16.99,0.0,0.0,61.0
2011-03-28 22:00:00,1,,,,56.0,-3.0,48.0,1028.0,7.0,SE,21.01,0.0,0.0,56.0
2011-03-28 23:00:00,1,,,,69.0,-3.0,52.0,1028.0,6.0,SE,24.14,0.0,0.0,69.0
2011-03-29 00:00:00,1,,,,76.0,-3.0,56.0,1028.0,5.0,SE,25.93,0.0,0.0,76.0
2011-03-29 01:00:00,1,,,,58.0,-3.0,60.0,1028.0,4.0,SE,27.72,0.0,0.0,58.0
2011-03-29 02:00:00,1,,,,64.0,-3.0,64.0,1028.0,3.0,cv,0.89,0.0,0.0,64.0
2011-03-29 03:00:00,1,,,,79.0,-4.0,64.0,1027.0,2.0,SE,0.89,0.0,0.0,79.0
2011-03-29 04:00:00,1,,,,100.0,-3.0,69.0,1027.0,2.0,cv,0.45,0.0,0.0,100.0
2011-03-29 05:00:00,1,,,,128.0,-3.0,69.0,1027.0,2.0,cv,1.34,0.0,0.0,128.0
2011-03-29 06:00:00,1,,,,110.0,-3.0,74.0,1027.0,1.0,NE,0.89,0.0,0.0,110.0
2011-03-29 07:00:00,1,,,,116.0,-2.0,80.0,1028.0,1.0,cv,0.89,0.0,0.0,116.0
2011-03-29 08:00:00,1,,,,97.0,-3.0,52.0,1028.0,6.0,NW,3.13,0.0,0.0,97.0
2011-03-29 09:00:00,1,,,,99.0,-3.0,45.0,1028.0,8.0,NW,7.15,0.0,0.0,99.0
2011-03-29 10:00:00,1,,,,107.0,-3.0,39.0,1027.0,10.0,NW,8.94,0.0,0.0,107.0
2011-03-29 11:00:00,1,,,,101.0,-3.0,34.0,1026.0,12.0,cv,1.79,0.0,0.0,101.0
2011-03-29 12:00:00,1,,,,94.0,-4.0,26.0,1025.0,15.0,NW,1.79,0.0,0.0,94.0
2011-03-29 13:00:00,1,,,,70.0,-4.0,20.0,1024.0,19.0,cv,1.79,0.0,0.0,70.0
2011-03-29 14:00:00,1,,,,49.0,-10.0,11.0,1022.0,21.0,cv,3.58,0.0,0.0,49.0
2011-03-29 15:00:00,1,,,,59.0,-10.0,11.0,1022.0,21.0,SE,4.02,0.0,0.0,59.0
2011-03-29 16:00:00,1,,,,60.0,-10.0,11.0,1021.0,21.0,SE,7.15,0.0,0.0,60.0
2011-03-29 17:00:00,1,,,,51.0,-11.0,11.0,1021.0,20.0,SE,11.17,0.0,0.0,51.0
2011-03-29 18:00:00,1,,,,55.0,-10.0,13.0,1021.0,19.0,SE,14.3,0.0,0.0,55.0
2011-03-29 19:00:00,1,,,,73.0,-10.0,13.0,1021.0,18.0,SE,17.43,0.0,0.0,73.0
2011-03-29 20:00:00,1,,,,70.0,-11.0,13.0,1021.0,17.0,SE,21.45,0.0,0.0,70.0
2011-03-29 21:00:00,1,,,,67.0,-10.0,16.0,1022.0,15.0,SE,25.47,0.0,0.0,67.0
2011-03-29 22:00:00,1,,,,64.0,-9.0,18.0,1022.0,15.0,SE,29.49,0.0,0.0,64.0
2011-03-29 23:00:00,1,,,,75.0,-8.0,25.0,1022.0,11.0,NE,0.89,0.0,0.0,75.0
2011-03-30 00:00:00,1,,,,87.0,-6.0,36.0,1022.0,8.0,cv,0.89,0.0,0.0,87.0
2011-03-30 01:00:00,1,,,,96.0,-6.0,39.0,1022.0,7.0,cv,1.34,0.0,0.0,96.0
2011-03-30 02:00:00,1,,,,103.0,-6.0,48.0,1021.0,4.0,NW,1.79,0.0,0.0,103.0
2011-03-30 03:00:00,1,,,,115.0,-5.0,51.0,1021.0,4.0,cv,0.89,0.0,0.0,115.0
2011-03-30 04:00:00,1,,,,112.0,-4.0,55.0,1021.0,4.0,NW,0.89,0.0,0.0,112.0
2011-03-30 05:00:00,1,,,,95.0,-6.0,55.0,1021.0,2.0,NW,2.68,0.0,0.0,95.0
2011-03-30 06:00:00,1,,,,87.0,-5.0,55.0,1022.0,3.0,NW,3.57,0.0,0.0,87.0
2011-03-30 07:00:00,1,,,,95.0,-5.0,42.0,1023.0,7.0,cv,0.89,0.0,0.0,95.0
2011-03-30 08:00:00,1,,,,123.0,-5.0,36.0,1023.0,9.0,cv,1.78,0.0,0.0,123.0
2011-03-30 09:00:00,1,,,,136.0,-5.0,32.0,1023.0,11.0,SE,1.79,0.0,0.0,136.0
2011-03-30 10:00:00,1,,,,143.0,-5.0,26.0,1023.0,14.0,cv,0.89,0.0,0.0,143.0
2011-03-30 11:00:00,1,,,,152.0,-4.0,25.0,1022.0,16.0,cv,2.68,0.0,0.0,152.0
2011-03-30 12:00:00,1,,,,132.0,-4.0,20.0,1021.0,19.0,cv,4.47,0.0,0.0,132.0
2011-03-30 13:00:00,1,,,,104.0,-6.0,15.0,1020.0,21.0,SE,4.02,0.0,0.0,104.0
2011-03-30 14:00:00,1,,,,84.0,-8.0,12.0,1019.0,22.0,SE,9.83,0.0,0.0,84.0
2011-03-30 15:00:00,1,,,,66.0,-8.0,11.0,1018.0,23.0,SE,14.75,0.0,0.0,66.0
2011-03-30 16:00:00,1,,,,50.0,-8.0,12.0,1017.0,22.0,SE,20.56,0.0,0.0,50.0
2011-03-30 17:00:00,1,,,,57.0,-10.0,11.0,1016.0,21.0,SE,27.71,0.0,0.0,57.0
2011-03-30 18:00:00,1,,,,77.0,-10.0,13.0,1016.0,19.0,SE,30.84,0.0,0.0,77.0
2011-03-30 19:00:00,1,,,,,-9.0,18.0,1016.0,15.0,SE,33.97,0.0,0.0,91.2
2011-03-30 20:00:00,1,,,,,-4.0,26.0,1017.0,15.0,cv,0.89,0.0,0.0,105.4
2011-03-30 21:00:00,1,,,,,-5.0,26.0,1017.0,14.0,SE,1.79,0.0,0.0,119.6
2011-03-30 22:00:00,1,,,,,-3.0,32.0,1017.0,13.0,SE,4.92,0.0,0.0,133.8
2011-03-30 23:00:00,1,,,,148.0,-3.0,39.0,1017.0,10.0,SE,6.71,0.0,0.0,148.0
2011-03-31 00:00:00,1,,,,,-3.0,34.0,1017.0,12.0,SE,8.5,0.0,0.0,154.22222222222223
2011-03-31 01:00:00,1,,,,,-2.0,42.0,1017.0,10.0,SE,11.63,0.0,0.0,160.44444444444446
2011-03-31 02:00:00,1,,,,,-1.0,52.0,1016.0,8.0,SE,12.52,0.0,0.0,166.66666666666666
2011-03-31 03:00:00,1,,,,,-2.0,52.0,1016.0,7.0,NE,0.89,0.0,0.0,172.88888888888889
2011-03-31 04:00:00,1,,,,,-1.0,56.0,1016.0,7.0,cv,0.89,0.0,0.0,179.11111111111111
2011-03-31 05:00:00,1,,,,,-1.0,60.0,1016.0,6.0,SE,0.89,0.0,0.0,185.33333333333334
2011-03-31 08:00:00,1,,,,204.0,1.0,53.0,1017.0,10.0,cv,0.89,0.0,0.0,204.0
2011-03-31 09:00:00,1,,,,212.0,1.0,46.0,1017.0,12.0,cv,1.78,0.0,0.0,212.0
2011-03-31 10:00:00,1,,,,,2.0,44.0,1017.0,14.0,SE,1.79,0.0,0.0,207.2
2011-03-31 11:00:00,1,,,,,2.0,34.0,1016.0,18.0,cv,1.79,0.0,0.0,202.4
2011-03-31 12:00:00,1,,,,,2.0,34.0,1015.0,18.0,SE,1.79,0.0,0.0,197.6
2011-03-31 13:00:00,1,,,,,2.0,30.0,1015.0,20.0,SE,4.92,0.0,0.0,192.8
2011-03-31 14:00:00,1,,,,188.0,2.0,28.0,1014.0,21.0,SE,8.05,0.0,0.0,188.0
2011-03-31 15:00:00,1,,,,179.0,3.0,28.0,1013.0,22.0,cv,1.79,0.0,0.0,179.0
2011-03-31 16:00:00,1,,,,166.0,3.0,30.0,1012.0,21.0,SE,3.13,0.0,0.0,166.0
2011-03-31 17:00:00,1,,,,168.0,3.0,32.0,1012.0,20.0,SE,6.26,0.0,0.0,168.0
2011-03-31 18:00:00,1,,,,,3.0,34.0,1013.0,19.0,cv,0.89,0.0,0.0,210.33333333333334
2011-03-31 19:00:00,1,,,,,4.0,41.0,1013.0,17.0,cv,1.78,0.0,0.0,252.66666666666669
2011-03-31 20:00:00,1,,,,295.0,4.0,50.0,1014.0,14.0,NE,0.89,0.0,0.0,295.0
2011-03-31 21:00:00,1,,,,328.0,4.0,57.0,1015.0,12.0,cv,0.89,0.0,0.0,328.0
2011-03-31 22:00:00,1,,,,287.0,3.0,47.0,1016.0,14.0,NE,3.13,0.0,0.0,287.0
2011-03-31 23:00:00,1,,,,,3.0,47.0,1016.0,14.0,NE,6.26,0.0,0.0,254.5
2011-04-01 00:00:00,1,,,,222.0,2.0,41.0,1017.0,15.0,NE,10.28,0.0,0.0,222.0
2011-04-01 01:00:00,1,,,,147.0,1.0,38.0,1017.0,15.0,NE,15.2,0.0,0.0,147.0
2011-04-01 02:00:00,1,,,,51.0,-3.0,28.0,1018.0,15.0,NE,21.01,0.0,0.0,51.0
2011-04-01 03:00:00,1,,,,23.0,-4.0,30.0,1019.0,14.0,NE,26.82,0.0,0.0,23.0
2011-04-01 04:00:00,1,,,,19.0,-5.0,28.0,1021.0,13.0,NE,36.65,0.0,0.0,19.0
2011-04-01 05:00:00,1,,,,18.0,-5.0,30.0,1022.0,12.0,NE,44.7,0.0,0.0,18.0
2011-04-01 06:00:00,1,,,,15.0,-6.0,29.0,1023.0,11.0,NE,52.75,0.0,0.0,15.0
2011-04-01 07:00:00,1,,,,18.0,-8.0,25.0,1025.0,11.0,NE,60.8,0.0,0.0,18.0
2011-04-01 08:00:00,1,,,,25.0,-9.0,25.0,1026.0,10.0,NE,69.74,0.0,0.0,25.0
2011-04-01 09:00:00,1,,,,17.0,-10.0,23.0,1027.0,10.0,NE,77.79,0.0,0.0,17.0
2011-04-01 10:00:00,1,,,,18.0,-11.0,21.0,1028.0,10.0,NE,85.84,0.0,0.0,18.0
2011-04-01 11:00:00,1,,,,20.0,-13.0,17.0,1028.0,11.0,NE,91.65,0.0,0.0,20.0
2011-04-01 12:00:00,1,,,,17.0,-15.0,14.0,1028.0,11.0,NE,97.46,0.0,0.0,17.0
2011-04-01 13:00:00,1,,,,15.0,-16.0,13.0,1028.0,11.0,NE,102.38,0.0,0.0,15.0
2011-04-01 14:00:00,1,,,,16.0,-16.0,13.0,1027.0,11.0,NE,107.3,0.0,0.0,16.0
2011-04-01 15:00:00,1,,,,23.0,-10.0,21.0,1027.0,11.0,NW,7.15,0.0,0.0,23.0
2011-04-01 16:00:00,1,,,,34.0,-7.0,29.0,1028.0,10.0,NW,12.07,0.0,0.0,34.0
2011-04-01 17:00:00,1,,,,19.0,-5.0,36.0,1028.0,9.0,NW,17.88,0.0,0.0,19.0
2011-04-01 18:00:00,1,,,,25.0,-3.0,48.0,1029.0,7.0,NE,3.13,0.1,0.1,25.0
2011-04-01 19:00:00,1,,,,33.0,1.0,70.0,1030.0,6.0,NW,3.13,1.1,1.2,33.0
2011-04-01 20:00:00,1,,,,36.0,2.0,80.0,1030.0,5.0,SE,7.15,0.2,1.4,36.0
2011-04-01 21:00:00,1,,,,33.0,3.0,86.0,1031.0,5.0,NW,3.13,0.6,2.0,33.0
2011-04-01 22:00:00,1,,,,23.0,3.0,86.0,1032.0,5.0,SE,4.02,0.5,2.5,23.0
2011-04-01 23:00:00,1,,,,,2.0,86.0,1032.0,4.0,cv,0.89,0.5,3.0,26.5
2011-04-02 00:00:00,1,,,,30.0,1.0,80.0,1032.0,4.0,cv,1.78,0.2,3.2,30.0
2011-04-02 01:00:00,1,,,,48.0,2.0,86.0,1032.0,4.0,NW,4.02,0.1,3.3,48.0
2011-04-02 02:00:00,1,,,,44.0,3.0,93.0,1031.0,4.0,NW,8.04,0.0,0.0,44.0
2011-04-02 03:00:00,1,,,,56.0,2.0,86.0,1031.0,4.0,NW,11.17,0.0,0.0,56.0
2011-04-02 04:00:00,1,,,,46.0,2.0,86.0,1031.0,4.0,NW,15.19,0.0,0.0,46.0
2011-04-02 05:00:00,1,,,,32.0,2.0,86.0,1031.0,4.0,NW,18.32,0.0,0.0,32.0
2011-04-02 06:00:00,1,,,,54.0,1.0,86.0,1031.0,3.0,NW,21.45,0.0,0.0,54.0
2011-04-02 07:00:00,1,,,,89.0,2.0,86.0,1032.0,4.0,NW,24.58,0.0,0.0,89.0
2011-04-02 08:00:00,1,,,,79.0,3.0,81.0,1032.0,6.0,NW,27.71,0.0,0.0,79.0
2011-04-02 09:00:00,1,,,,45.0,-1.0,52.0,1032.0,8.0,NW,31.73,0.0,0.0,45.0
2011-04-02 10:00:00,1,,,,68.0,-6.0,31.0,1032.0,10.0,cv,1.79,0.0,0.0,68.0
2011-04-02 11:00:00,1,,,,158.0,-6.0,29.0,1031.0,11.0,cv,3.58,0.0,0.0,158.0
2011-04-02 12:00:00,1,,,,178.0,-8.0,25.0,1030.0,11.0,cv,6.71,0.0,0.0,178.0
2011-04-02 13:00:00,1,,,,63.0,-12.0,16.0,1029.0,13.0,cv,8.5,0.0,0.0,63.0
2011-04-02 14:00:00,1,,,,108.0,-13.0,15.0,1028.0,13.0,cv,11.63,0.0,0.0,108.0
2011-04-02 15:00:00,1,,,,92.0,-12.0,16.0,1026.0,13.0,cv,13.42,0.0,0.0,92.0
2011-04-02 16:00:00,1,,,,127.0,-12.0,15.0,1026.0,14.0,cv,15.21,0.0,0.0,127.0
2011-04-02 17:00:00,1,,,,11.0,-10.0,17.0,1025.0,14.0,SE,3.13,0.0,0.0,11.0
2011-04-02 18:00:00,1,,,,5.0,-10.0,20.0,1025.0,12.0,SE,6.26,0.0,0.0,5.0
2011-04-02 19:00:00,1,,,,24.0,-7.0,27.0,1025.0,11.0,SE,10.28,0.0,0.0,24.0
2011-04-02 20:00:00,1,,,,5.0,-2.0,42.0,1026.0,10.0,SE,15.2,0.0,0.0,5.0
2011-04-02 21:00:00,1,,,,5.0,-2.0,45.0,1026.0,9.0,SE,19.22,0.0,0.0,5.0
2011-04-02 22:00:00,1,,,,55.0,-2.0,45.0,1026.0,9.0,SE,23.24,0.0,0.0,55.0
2011-04-02 23:00:00,1,,,,79.0,-1.0,52.0,1026.0,8.0,SE,27.26,0.0,0.0,79.0
2011-04-03 00:00:00,1,,,,124.0,-1.0,56.0,1027.0,7.0,cv,1.79,0.0,0.0,124.0
2011-04-03 01:00:00,1,,,,143.0,0.0,75.0,1027.0,4.0,SE,0.89,0.0,0.0,143.0
2011-04-03 02:00:00,1,,,,186.0,-1.0,69.0,1027.0,4.0,NE,0.89,0.0,0.0,186.0
2011-04-03 03:00:00,1,,,,167.0,-1.0,80.0,1027.0,2.0,NW,3.13,0.0,0.0,167.0
2011-04-03 04:00:00,1,,,,184.0,-2.0,69.0,1027.0,3.0,NW,4.92,0.0,0.0,184.0
2011-04-03 05:00:00,1,,,,172.0,-2.0,74.0,1027.0,2.0,NW,6.71,0.0,0.0,172.0
2011-04-03 06:00:00,1,,,,149.0,-5.0,69.0,1027.0,0.0,NW,9.84,0.0,0.0,149.0
2011-04-03 07:00:00,1,,,,156.0,-5.0,55.0,1028.0,3.0,NW,13.86,0.0,0.0,156.0
2011-04-03 08:00:00,1,,,,144.0,-7.0,33.0,1028.0,8.0,NW,16.99,0.0,0.0,144.0
2011-04-03 09:00:00,1,,,,135.0,-10.0,21.0,1028.0,11.0,NW,21.01,0.0,0.0,135.0
2011-04-03 10:00:00,1,,,,94.0,-10.0,19.0,1028.0,13.0,NW,25.03,0.0,0.0,94.0
2011-04-03 11:00:00,1,,,,105.0,-12.0,14.0,1027.0,15.0,NW,29.05,0.0,0.0,105.0
2011-04-03 12:00:00,1,,,,50.0,-14.0,10.0,1026.0,17.0,NW,32.18,0.0,0.0,50.0
2011-04-03 13:00:00,1,,,,167.0,-13.0,11.0,1024.0,17.0,cv,1.79,0.0,0.0,167.0
2011-04-03 14:00:00,1,,,,138.0,-13.0,10.0,1024.0,18.0,NW,4.02,0.0,0.0,138.0
2011-04-03 15:00:00,1,,,,170.0,-14.0,10.0,1022.0,18.0,NW,7.15,0.0,0.0,170.0
2011-04-03 16:00:00,1,,,,89.0,-13.0,10.0,1022.0,19.0,cv,1.79,0.0,0.0,89.0
2011-04-03 17:00:00,1,,,,108.0,-14.0,10.0,1021.0,18.0,SE,4.02,0.0,0.0,108.0
2011-04-03 18:00:00,1,,,,,-13.0,11.0,1021.0,17.0,SE,8.04,0.0,0.0,103.6
2011-04-03 19:00:00,1,,,,,-12.0,13.0,1021.0,16.0,SE,12.96,0.0,0.0,99.2
2011-04-03 20:00:00,1,,,,,-10.0,16.0,1022.0,15.0,SE,17.88,0.0,0.0,94.8
2011-04-03 21:00:00,1,,,,,-9.0,19.0,1022.0,14.0,SE,21.9,0.0,0.0,90.4
2011-04-03 22:00:00,1,,,,86.0,-8.0,22.0,1023.0,13.0,SE,25.92,0.0,0.0,86.0
2011-04-03 23:00:00,1,,,,65.0,-7.0,24.0,1023.0,13.0,SE,29.05,0.0,0.0,65.0
2011-04-04 00:00:00,1,,,,88.0,-7.0,27.0,1023.0,11.0,SE,32.18,0.0,0.0,88.0
2011-04-04 01:00:00,1,,,,80.0,-4.0,45.0,1023.0,7.0,cv,0.89,0.0,0.0,80.0
2011-04-04 02:00:00,1,,,,125.0,-3.0,52.0,1023.0,6.0,cv,1.34,0.0,0.0,125.0
2011-04-04 03:00:00,1,,,,123.0,-5.0,48.0,1023.0,5.0,NW,0.89,0.0,0.0,123.0
2011-04-04 04:00:00,1,,,,151.0,-5.0,51.0,1023.0,4.0,NW,1.78,0.0,0.0,151.0
2011-04-04 05:00:00,1,,,,174.0,-6.0,44.0,1023.0,5.0,NW,3.57,0.0,0.0,174.0
2011-04-04 06:00:00,1,,,,241.0,-5.0,55.0,1024.0,3.0,NW,4.46,0.0,0.0,241.0
2011-04-04 07:00:00,1,,,,132.0,-6.0,41.0,1025.0,6.0,NW,5.35,0.0,0.0,132.0
2011-04-04 08:00:00,1,,,,159.0,-9.0,25.0,1025.0,10.0,NW,7.14,0.0,0.0,159.0
2011-04-04 09:00:00,1,,,,138.0,-8.0,20.0,1025.0,14.0,cv,1.79,0.0,0.0,138.0
2011-04-04 10:00:00,1,,,,177.0,-8.0,18.0,1026.0,16.0,NW,1.79,0.0,0.0,177.0
2011-04-04 11:00:00,1,,,,149.0,-9.0,15.0,1025.0,17.0,NW,3.58,0.0,0.0,149.0
